title,link,date_raw,image,category
“Мы верим в слова Жанибека Алимханулы“ — Минспорта о допинге и отмене боя,https://tengrinews.kz/kazakhstan_news/myi-verim-slova-janibeka-alimhanulyi-minsporta-dopinge-587153/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587153/thumb_xts/photo_529655.jpg.webp,kazakhstan
В Шымкенте подписали меморандумы по сдерживанию цен на медуслуги и лекарства,https://tengrinews.kz/kazakhstan_news/shyimkente-podpisali-memorandumyi-sderjivaniyu-tsen-587147/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587147/thumb_xts/photo_529651.jpg.webp,kazakhstan
Таджикистан запросил военную помощь ОДКБ - СМИ,https://tengrinews.kz/world_news/tadjikistan-zaprosil-voennuyu-pomosch-odkb-smi-587150/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587150/thumb_xts/photo_529653.jpg.webp,world
В Астане прошло заседание рабочей группы по парламентской реформе,https://tengrinews.kz/news/astane-proshlo-zasedanie-rabochey-gruppyi-parlamentskoy-587145/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587145/thumb_xts/photo_529652.jpg.webp,other
“Их слова стали мемами“: депутат заявил об оторванности чиновников от народа,https://tengrinews.kz/kazakhstan_news/ih-slova-stali-memami-deputat-zayavil-otorvannosti-587140/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587140/thumb_xts/photo_529644.jpg.webp,kazakhstan
"33 проекта на 2,3 триллиона тенге: как Костанайская область усиливает промышленность",https://tengrinews.kz/kazakhstan_news/33-proekta-23-trilliona-tenge-kostanayskaya-oblast-usilivaet-587096/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587096/thumb_xts/photo_529602.jpg.webp,kazakhstan
Самоподжог в аэропорту Алматы: полиция закрыла дело,https://tengrinews.kz/kazakhstan_news/samopodjog-v-aeroportu-almatyi-politsiya-zakryila-delo-587139/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587139/thumb_xts/photo_529640.jpg.webp,kazakhstan
Легендарные саундтреки Эннио Морриконе прозвучат в Астане и Алматы,https://tengrinews.kz/kazakhstan_news/legendarnyie-saundtreki-ennio-morrikone-prozvuchat-astane-587083/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587083/thumb_xts/photo_529585.jpg.webp,kazakhstan
Казахстан заметёт снегом,https://tengrinews.kz/kazakhstan_news/kazahstan-zamett-snegom-587133/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587133/thumb_xts/photo_529636.jpg.webp,kazakhstan
Триллион тенге в бюджет: Алматинская область поставила рекорд,https://tengrinews.kz/kazakhstan_news/trillion-tenge-byudjet-almatinskaya-oblast-postavila-rekord-587129/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587129/thumb_xts/photo_529632.jpg.webp,kazakhstan
Афера с квартирами в ЖК Astana Rich Village: дольщики в Жанаозене потеряли сотни миллионов,https://tengrinews.kz/kazakhstan_news/afera-kvartirami-jk-astana-rich-village-dolschiki-janaozene-587122/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587122/thumb_xts/photo_529626.jpg.webp,kazakhstan
Евразийский банк досрочно вернул 30 миллиардов тенге государственной помощи,https://tengrinews.kz/kazakhstan_news/evraziyskiy-bank-dosrochno-vernul-30-milliardov-tenge-587093/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587093/thumb_xts/photo_529599.jpg.webp,kazakhstan
Малайзия возобновит поиски пропавшего в 2014 году Boeing с пассажирами,https://tengrinews.kz/world_news/malayziya-vozobnovit-poiski-propavshego-2014-godu-boeing-587118/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587118/thumb_xts/photo_529624.jpg.webp,world
Фонд “Даму“ выдал первый льготный кредит в цифровом тенге по программе “Өрлеу“,https://tengrinews.kz/kazakhstan_news/fond-damu-vyidal-pervyiy-lgotnyiy-kredit-tsifrovom-tenge-587091/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587091/thumb_xts/photo_529596.jpg.webp,kazakhstan
Обещали Европу — обманули на миллионы: известная компания попала в скандал,https://tengrinews.kz/kazakhstan_news/obeschali-evropu-obmanuli-millionyi-izvestnaya-kompaniya-586424/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_586424/thumb_xts/photo_529556.png.webp,kazakhstan
Минэнерго ответило на информацию о “заморозке” цен на электричество в Казахстане,https://tengrinews.kz/kazakhstan_news/minenergo-otvetilo-informatsiyu-zamorozke-tsen-587116/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587116/thumb_xts/photo_529621.jpg.webp,kazakhstan
В Павлодарской области началось строительство завода нового поколения,https://tengrinews.kz/kazakhstan_news/pavlodarskoy-oblasti-nachalos-stroitelstvo-zavoda-novogo-587090/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587090/thumb_xts/photo_529594.jpg.webp,kazakhstan
В трёх регионах Казахстана открыли движение на трассах после улучшения погоды,https://tengrinews.kz/kazakhstan_news/trh-regionah-kazahstana-otkryili-dvijenie-trassah-587112/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587112/thumb_xts/photo_529619.jpg.webp,kazakhstan
Полицейская погоня в Лисаковске закончилась смертельным ДТП,https://tengrinews.kz/kazakhstan_news/politseyskaya-pogonya-lisakovske-zakonchilas-smertelnyim-dtp-587111/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587111/thumb_xts/photo_529618.jpg.webp,kazakhstan
Токаев призвал эффективно использовать географические преимущества Казахстана,https://tengrinews.kz/kazakhstan_news/tokaev-prizval-effektivno-ispolzovat-geograficheskie-587158/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587158/thumb_xts/photo_529659.jpg.webp,kazakhstan
Казахстан готовится завершить расследование крушения самолёта AZAL в Актау,https://tengrinews.kz/kazakhstan_news/kazahstan-gotovitsya-zavershit-rassledovanie-krusheniya-587130/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587130/thumb_xts/photo_529631.jpg.webp,kazakhstan
"Достался “по наследству“: появились кадры роскошного дома, где живёт аким СКО",https://tengrinews.kz/kazakhstan_news/dostalsya-po-nasledstvu-poyavilis-kadryi-roskoshnogo-doma-587085/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587085/thumb_xts/photo_529593.png.webp,kazakhstan
Связь подорожает: На сколько вырастут тарифы сотовых операторов,https://tengrinews.kz/kazakhstan_news/svyaz-podorojaet-skolko-vyirastut-tarifyi-sotovyih-587069/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587069/thumb_xts/photo_529576.png.webp,kazakhstan
Илон Маск назвал возможного будущего президента США,https://tengrinews.kz/usa/ilon-mask-nazval-vozmojnogo-buduschego-prezidenta-ssha-587114/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587114/thumb_xts/photo_529622.jpg.webp,other
Россия и США не достигли компромисса по мирному плану для Украины — Кремль,https://tengrinews.kz/world_news/rossiya-ssha-dostigli-kompromissa-mirnomu-planu-ukrainyi-587108/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587108/thumb_xts/photo_529614.jpg.webp,world
"В Германии украли крупную партию боеприпасов, предназначенных для военных",https://tengrinews.kz/europe/germanii-ukrali-krupnuyu-partiyu-boepripasov-587106/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587106/thumb_xts/photo_529612.jpg.webp,other
Зеленский назвал “чувствительные“ темы в мирном плане США по Украине,https://tengrinews.kz/world_news/zelenskiy-nazval-chuvstvitelnyie-temyi-mirnom-plane-ssha-587101/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587101/thumb_xts/photo_529608.jpg.webp,world
Путин заявил о готовности России к войне с Европой при необходимости,https://tengrinews.kz/world_news/putin-zayavil-gotovnosti-rossii-voyne-evropoy-neobhodimosti-587099/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587099/thumb_xts/photo_529606.png.webp,world
Неожиданное решение для повышения рождаемости приняли в Китае,https://tengrinews.kz/world_news/neojidannoe-reshenie-povyisheniya-rojdaemosti-prinyali-kitae-587064/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587064/thumb_xts/photo_529565.jpg.webp,world
Трамп пригрозил Гондурасу “адской расплатой“,https://tengrinews.kz/world_news/tramp-prigrozil-gondurasu-adskoy-rasplatoy-587030/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587030/thumb_xts/photo_529528.jpg.webp,world
Chevron сделала заявление после атаки на КТК,https://tengrinews.kz/world_news/chevron-sdelala-zayavlenie-posle-ataki-na-ktk-587022/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587022/thumb_xts/photo_529520.jpg.webp,world
Тела убитых в ОАЭ криптобизнесмена из России и его жены обнаружили в пустыне,https://tengrinews.kz/world_news/tela-ubityih-oae-kriptobiznesmena-rossii-ego-jenyi-587015/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_587015/thumb_xts/photo_529513.jpg.webp,world
Начальника областного ГКНБ назначили главой Минздрава Кыргызстана,https://tengrinews.kz/sng/nachalnika-oblastnogo-gknb-naznachili-glavoy-minzdrava-587008/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_587008/thumb_xts/photo_529503.jpg.webp,other
Оксфордский словарь выбрал слово 2025 года,https://tengrinews.kz/world_news/oksfordskiy-slovar-vyibral-slovo-2025-goda-586956/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586956/thumb_xts/photo_529450.jpg.webp,world
"Трамп подтвердил, что разговаривал по телефону с президентом Венесуэлы Мадуро",https://tengrinews.kz/world_news/tramp-podtverdil-razgovarival-telefonu-prezidentom-586954/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586954/thumb_xts/photo_529448.png.webp,world
Сторонники президента выигрывают выборы в Кыргызстане,https://tengrinews.kz/sng/storonniki-prezidenta-vyiigryivayut-vyiboryi-v-kyirgyizstane-586952/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586952/thumb_xts/photo_529446.jpg.webp,other
Масштабная утечка в Южной Корее: счета миллионов клиентов интернет-магазина попали в сеть,https://tengrinews.kz/asia/masshtabnaya-utechka-yujnoy-koree-scheta-millionov-586949/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586949/thumb_xts/photo_529442.jpg.webp,other
“Нужно еще больше работы“: Рубио назвал переговоры США и Украины продуктивными,https://tengrinews.kz/world_news/nujno-bolshe-rabotyi-rubio-nazval-peregovoryi-ssha-ukrainyi-586950/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586950/thumb_xts/photo_529443.jpg.webp,world
Тропический шторм принес разрушения в Юго-Восточную Азию: погибли более 600 человек,https://tengrinews.kz/asia/tropicheskiy-shtorm-prines-razrusheniya-yugo-vostochnuyu-586945/,30 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586945/thumb_xts/photo_529439.png.webp,other
Папа римский Лев призывает создать Палестинское государство,https://tengrinews.kz/near_east/papa-rimskiy-lev-prizyivaet-sozdat-palestinskoe-gosudarstvo-586942/,30 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586942/thumb_xts/photo_529437.png.webp,other
Бойцы СОБРа обезвредили мужчину с ножом на вокзале Алматы,https://tengrinews.kz/events/boytsyi-sobra-obezvredili-mujchinu-nojom-vokzale-almatyi-587127/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587127/thumb_xts/photo_529634.jpg.webp,events
Семь человек погибли в страшном ДТП на трассе в Алматинской области,https://tengrinews.kz/events/sem-pogibli-strashnom-dtp-trasse-almatinskoy-oblasti-587033/,Вчера,https://static.tengrinews.kz/userdata/news/2025/news_587033/thumb_xts/photo_529531.jpg.webp,events
Мужчина пнул маленького ребенка в Алматы: видео разлетелось в соцсетях,https://tengrinews.kz/events/mujchina-pnul-malenkogo-rebenka-almatyi-video-razletelos-586976/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586976/thumb_xts/photo_529472.jpg.webp,events
Об обысках у Гульнар Бажкеновой и уголовных делах заявили в полиции,https://tengrinews.kz/events/obyiskah-gulnar-bajkenovoy-ugolovnyih-delah-zayavili-586961/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586961/thumb_xts/photo_529458.jpg.webp,events
Попытка вывоза младенцев: граждан Китая задержали при вылете в аэропорту Алматы,https://tengrinews.kz/events/popyitka-vyivoza-mladentsev-grajdan-kitaya-zaderjali-vyilete-586796/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586796/thumb_xts/photo_529272.jpg.webp,events
“Перебил позвоночник“: казахстанец расстрелял собак из ружья на глазах детей,https://tengrinews.kz/events/perebil-pozvonochnik-kazahstanets-rasstrelyal-sobak-rujya-586789/,28 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586789/thumb_xts/photo_529283.jpg.webp,events
Ещё одно уголовное дело завели по новой статье в Казахстане,https://tengrinews.kz/events/esch-odno-ugolovnoe-delo-zaveli-po-novoy-state-v-kazahstane-586772/,28 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586772/thumb_xts/photo_529254.png.webp,events
“Они уехали. А после загорелся мой дом“. Пенсионерка из Семея заявила о халатности пожарных,https://tengrinews.kz/events/oni-uehali-posle-zagorelsya-dom-pensionerka-semeya-zayavila-586359/,28 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586359/thumb_xts/photo_529197.jpg.webp,events
"Пассажира, обманувшего неслышащего таксиста, нашли в Кокшетау",https://tengrinews.kz/events/passajira-obmanuvshego-neslyishaschego-taksista-nashli-586690/,27 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586690/thumb_xts/photo_529153.jpg.webp,events
Крупный пожар в Алматы: огонь охватил магазин и СТО,https://tengrinews.kz/events/krupnyiy-pojar-v-almatyi-ogon-ohvatil-magazin-i-sto-586576/,26 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586576/thumb_xts/photo_529034.jpg.webp,events
Новую атаку беспилотников на КТК прокомментировали в Минэнерго Казахстана,https://tengrinews.kz/events/novuyu-ataku-bespilotnikov-ktk-prokommentirovali-minenergo-586556/,25 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586556/thumb_xts/photo_529010.jpg.webp,events
Пропавшую в Астане школьницу обнаружили в реке,https://tengrinews.kz/events/propavshuyu-v-astane-shkolnitsu-obnarujili-v-reke-586534/,25 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586534/thumb_xts/photo_528987.jpg.webp,events
9 человек погибли в двух страшных ДТП за сутки в Казахстане,https://tengrinews.kz/events/9-pogibli-dvuh-strashnyih-dtp-sutki-kazahstane-586490/,25 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586490/thumb_xts/photo_528948.jpg.webp,events
Сильный пожар тушат в Алматы: задействованы 21 машина и автопоезд,https://tengrinews.kz/events/silnyiy-pojar-tushat-almatyi-zadeystvovanyi-21-mashina-586353/,23 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586353/thumb_xts/photo_528798.jpg.webp,events
Житель Астаны решил попрыгать на капоте чужого автомобиля: видео,https://tengrinews.kz/events/jitel-astanyi-reshil-popryigat-kapote-chujogo-avtomobilya-586273/,21 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586273/thumb_xts/photo_528705.jpg.webp,events
Автовоз с новыми машинами слетел в кювет в Акмолинской области,https://tengrinews.kz/events/avtovoz-novyimi-mashinami-sletel-kyuvet-akmolinskoy-oblasti-586255/,21 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586255/thumb_xts/photo_528687.jpg.webp,events
Очевидец рискнул жизнью и спас девушку на высоте в Шымкенте: видео,https://tengrinews.kz/events/ochevidets-risknul-jiznyu-spas-devushku-vyisote-shyimkente-586254/,21 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586254/thumb_xts/photo_528685.jpg.webp,events
"“Убежали, пряча лица“ – Министерство просвещения ответило на видео казахстанки",https://tengrinews.kz/events/ubejali-pryacha-litsa-ministerstvo-prosvescheniya-otvetilo-586235/,21 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586235/thumb_xts/photo_528668.jpg.webp,events
Два человека погибли в жутком ДТП на трассе в Алматинской области,https://tengrinews.kz/events/cheloveka-pogibli-jutkom-dtp-trasse-almatinskoy-oblasti-586244/,21 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586244/thumb_xts/photo_528675.jpg.webp,events
Зарезал из-за сигареты: убийца начальника поезда в Актобе получил 20 лет,https://tengrinews.kz/crime/zarezal-iz-za-sigaretyi-ubiytsa-nachalnika-poezda-aktobe-587144/,Сегодня,https://static.tengrinews.kz/userdata/news/2025/news_587144/thumb_xts/photo_529645.png.webp,crime
Учительница завлекала актюбинцев в финансовую пирамиду с самокатами,https://tengrinews.kz/crime/uchitelnitsa-zavlekala-aktyubintsev-finansovuyu-piramidu-586981/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586981/thumb_xts/photo_529474.png.webp,crime
Многомиллиардную аферу по продаже квартир раскрыли в Астане,https://tengrinews.kz/crime/mnogomilliardnuyu-aferu-prodaje-kvartir-raskryili-astane-586959/,01 декабря 2025,https://static.tengrinews.kz/userdata/news/2025/news_586959/thumb_xts/photo_529456.png.webp,crime
"В Стамбуле задержали казахстанку, подозреваемую в краже на 156 миллионов",https://tengrinews.kz/crime/stambule-zaderjali-kazahstanku-podozrevaemuyu-kraje-156-586775/,28 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586775/thumb_xts/photo_529252.jpg.webp,crime
Граждан Китая похитили и вымогали деньги сразу после прилёта в Алматы,https://tengrinews.kz/crime/grajdan-kitaya-pohitili-vyimogali-dengi-srazu-prilta-almatyi-586701/,27 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586701/thumb_xts/photo_529162.jpg.webp,crime
Телефонный разговор стал последним из-за вспышки ревности: муж Айзат не признает вину,https://tengrinews.kz/crime/telefonnyiy-razgovor-stal-poslednim-iz-za-vspyishki-revnosti-586626/,27 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586626/thumb_xts/photo_529174.jpg.webp,crime
"“Лесную мафию“ разоблачили на севере Казахстана, задержаны 20 человек",https://tengrinews.kz/crime/lesnuyu-mafiyu-razoblachili-severe-kazahstana-zaderjanyi-20-586695/,27 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586695/thumb_xts/photo_529156.jpg.webp,crime
"“Папа“, который причинил зло: ещё один педофил в Казахстане получил пожизненный срок",https://tengrinews.kz/crime/papa-kotoryiy-prichinil-zlo-esch-odin-pedofil-kazahstane-586631/,27 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586631/thumb_xts/photo_529089.jpg.webp,crime
Открыл стрельбу по отдыхающим: казахстанец получил срок за покушение,https://tengrinews.kz/crime/otkryil-strelbu-otdyihayuschim-kazahstanets-poluchil-srok-586614/,26 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586614/thumb_xts/photo_529066.png.webp,crime
“16 ножевых ранений“: отца подозревают в убийстве дочери под Алматы,https://tengrinews.kz/crime/16-nojevyih-raneniy-ottsa-podozrevayut-ubiystve-docheri-586546/,25 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586546/thumb_xts/photo_529000.jpg.webp,crime
Шокирующий момент убийства Яны Легкодимовой опубликовало МВД,https://tengrinews.kz/crime/shokiruyuschiy-moment-ubiystva-yanyi-legkodimovoy-586433/,24 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586433/thumb_xts/photo_528892.jpg.webp,crime
Житель Актау очень вежливо сообщил об “актогеновой бомбе”: его задержали,https://tengrinews.kz/crime/jitel-aktau-ochen-vejlivo-soobschil-aktogenovoy-bombe-586425/,24 ноября 2025,https://static.tengrinews.kz/userdata/news/2025/news_586425/thumb_xts/photo_528878.jpg.webp,crime
